ticket_id,ticket_date,channel,product,issue_type,sentiment,priority,resolution_status,resolution_time_hours,customer_satisfaction
TKT504846,2025-12-09,Phone,Mobile App,App Bug,Neutral,Medium,Resolved,29.4,4.8
TKT504422,2025-12-09,Social,Loans,App Bug,Negative,High,Resolved,28.7,2.6
TKT510444,2025-12-09,Phone,Payments,Refund Delay,Positive,Medium,Escalated,63.0,3.0
TKT506790,2025-12-09,Chat,Cards,Payment Failed,Neutral,High,Resolved,29.8,3.4
TKT505863,2025-12-09,Social,Cards,Card Issue,Neutral,High,Pending,37.6,4.1
TKT500319,2025-12-09,Email,Mobile App,Loan Query,Negative,Low,Pending,40.8,1.4
TKT510894,2025-12-09,Social,Cards,Account Access,Negative,High,Pending,31.7,2.5
TKT511824,2025-12-09,Phone,Cards,Login Issue,Negative,High,Pending,31.9,2.4
TKT510541,2025-12-09,Social,Account,Card Issue,Neutral,Medium,Resolved,24.9,3.8
TKT506655,2025-12-09,Email,Payments,Refund Delay,Neutral,Medium,Pending,51.0,3.9
TKT501827,2025-12-09,Chat,Payments,Login Issue,Neutral,Low,Resolved,19.5,4.2
TKT504160,2025-12-09,Chat,Mobile App,Loan Query,Positive,Low,Pending,45.9,4.3
TKT501546,2025-12-09,Phone,Mobile App,Refund Delay,Positive,Critical,Pending,38.5,4.9
TKT508159,2025-12-09,Social,Loans,Account Access,Negative,Medium,Pending,37.7,2.5
TKT504825,2025-12-09,Email,Payments,Login Issue,Negative,High,Pending,54.9,2.3
TKT507708,2025-12-09,Chat,Cards,Login Issue,Positive,Low,Resolved,21.1,3.2
TKT502938,2025-12-09,Phone,Payments,Card Issue,Negative,Medium,Pending,32.9,2.6
TKT507684,2025-12-09,Email,Mobile App,App Bug,Negative,Low,Pending,46.3,2.2
TKT510719,2025-12-09,Email,Mobile App,Payment Failed,Positive,Medium,Pending,32.4,3.8
TKT507083,2025-12-09,Social,Payments,Login Issue,Negative,Low,Resolved,25.1,2.4
TKT505521,2025-12-09,Chat,Mobile App,Card Issue,Negative,Medium,Pending,35.9,2.3
TKT504440,2025-12-09,Chat,Mobile App,Refund Delay,Negative,Medium,Pending,31.3,2.4
TKT502092,2025-12-10,Chat,Account,Payment Failed,Neutral,High,Pending,33.1,4.7
TKT504054,2025-12-10,Social,Account,App Bug,Neutral,High,Pending,31.3,3.2
TKT500055,2025-12-10,Email,Mobile App,Payment Failed,Neutral,Low,Pending,43.1,4.0
TKT504407,2025-12-10,Email,Payments,Card Issue,Neutral,Medium,Pending,36.3,3.1
TKT502849,2025-12-10,Email,Payments,Payment Failed,Negative,Medium,Pending,38.5,3.4
TKT503576,2025-12-10,Email,Account,Refund Delay,Positive,Low,Pending,32.1,3.4
TKT504921,2025-12-10,Phone,Payments,Payment Failed,Negative,Critical,Pending,41.6,3.0
TKT510401,2025-12-10,Email,Account,App Bug,Negative,High,Pending,45.0,1.4
TKT502404,2025-12-10,Chat,Mobile App,Card Issue,Positive,Medium,Resolved,18.0,3.0
TKT510338,2025-12-10,Social,Mobile App,Loan Query,Neutral,Medium,Resolved,23.8,3.5
TKT501701,2025-12-10,Chat,Payments,Account Access,Negative,High,Resolved,23.4,2.9
TKT502925,2025-12-10,Chat,Mobile App,Login Issue,Negative,Low,Pending,30.0,2.6
TKT500746,2025-12-10,Phone,Account,Login Issue,Neutral,High,Resolved,27.0,4.3
TKT502569,2025-12-10,Chat,Mobile App,Refund Delay,Neutral,Medium,Resolved,18.3,4.8
TKT502144,2025-12-10,Phone,Mobile App,Payment Failed,Negative,Medium,Resolved,23.9,3.4
TKT506757,2025-12-10,Email,Mobile App,Payment Failed,Positive,Critical,Pending,46.1,3.9
TKT506987,2025-12-10,Chat,Payments,App Bug,Neutral,Low,Pending,39.9,4.5
TKT505317,2025-12-10,Chat,Account,Payment Failed,Negative,High,Pending,36.0,3.1
TKT503370,2025-12-11,Email,Payments,Loan Query,Negative,Low,Pending,49.8,3.2
TKT510048,2025-12-11,Phone,Account,App Bug,Negative,High,Pending,33.1,1.7
TKT505371,2025-12-11,Chat,Account,Login Issue,Positive,Medium,Pending,30.7,4.2
TKT506651,2025-12-11,Social,Account,Loan Query,Negative,High,Pending,32.8,2.3
TKT511414,2025-12-11,Social,Payments,Payment Failed,Negative,Medium,Resolved,28.5,3.1
TKT510839,2025-12-11,Email,Account,Refund Delay,Negative,Low,Pending,34.0,3.3
TKT510195,2025-12-11,Phone,Cards,Card Issue,Positive,Low,Resolved,19.8,4.4
TKT505050,2025-12-11,Chat,Cards,Refund Delay,Negative,Medium,Resolved,16.1,3.2
TKT510600,2025-12-11,Phone,Payments,Login Issue,Negative,High,Pending,30.4,2.8
TKT510822,2025-12-11,Phone,Loans,Refund Delay,Negative,High,Pending,30.6,1.9
TKT511566,2025-12-11,Email,Account,Account Access,Negative,High,Pending,43.6,2.4
TKT501393,2025-12-11,Phone,Cards,Card Issue,Negative,Low,Pending,36.9,1.8
TKT511878,2025-12-11,Email,Mobile App,Account Access,Negative,Medium,Pending,37.9,3.0
TKT506288,2025-12-11,Social,Loans,Refund Delay,Negative,High,Pending,33.3,2.0
TKT502818,2025-12-11,Chat,Cards,Payment Failed,Neutral,Low,Pending,35.7,4.2
TKT507472,2025-12-11,Chat,Loans,Payment Failed,Neutral,Medium,Pending,31.1,3.9
TKT504298,2025-12-11,Email,Payments,Payment Failed,Negative,High,Pending,53.3,2.7
TKT502381,2025-12-11,Email,Loans,Payment Failed,Positive,Medium,Escalated,64.6,2.4
TKT505412,2025-12-12,Chat,Payments,Refund Delay,Neutral,High,Resolved,22.6,4.0
TKT505965,2025-12-12,Phone,Account,Payment Failed,Negative,High,Resolved,26.7,2.3
TKT504824,2025-12-12,Phone,Account,Account Access,Negative,Low,Pending,37.7,2.8
TKT504607,2025-12-12,Email,Payments,Payment Failed,Negative,High,Pending,46.6,2.6
TKT502104,2025-12-12,Chat,Loans,Payment Failed,Neutral,Low,Resolved,14.0,3.7
TKT501905,2025-12-12,Email,Mobile App,Login Issue,Negative,Low,Pending,42.0,3.0
TKT501097,2025-12-12,Phone,Cards,Refund Delay,Negative,Medium,Pending,33.2,2.4
TKT510877,2025-12-12,Email,Loans,Login Issue,Negative,Medium,Pending,37.1,2.9
TKT501486,2025-12-12,Social,Loans,Payment Failed,Negative,Low,Pending,38.5,2.3
TKT500956,2025-12-12,Email,Payments,Card Issue,Negative,High,Pending,53.2,2.5
TKT507432,2025-12-12,Email,Payments,Payment Failed,Negative,Medium,Pending,36.4,2.1
TKT501370,2025-12-12,Email,Payments,Payment Failed,Neutral,Medium,Pending,42.6,3.9
TKT502769,2025-12-12,Social,Mobile App,Login Issue,Neutral,Low,Pending,37.3,3.6
TKT508242,2025-12-12,Chat,Loans,Card Issue,Positive,Medium,Pending,31.5,4.2
TKT505306,2025-12-12,Social,Cards,Login Issue,Negative,High,Pending,37.7,2.2
TKT502194,2025-12-12,Chat,Account,Refund Delay,Positive,Medium,Pending,36.1,4.5
TKT510575,2025-12-12,Social,Mobile App,App Bug,Positive,Medium,Pending,30.1,2.8
TKT501710,2025-12-13,Chat,Payments,Login Issue,Neutral,Low,Resolved,17.5,3.6
TKT507251,2025-12-13,Phone,Payments,Card Issue,Negative,High,Pending,33.4,2.5
TKT503958,2025-12-13,Chat,Account,Payment Failed,Neutral,Low,Resolved,21.3,3.2
TKT502689,2025-12-13,Chat,Mobile App,Login Issue,Negative,High,Pending,34.2,2.2
TKT501240,2025-12-13,Phone,Payments,Login Issue,Neutral,Medium,Resolved,29.7,3.6
TKT507703,2025-12-13,Phone,Loans,Loan Query,Negative,Medium,Resolved,20.9,2.9
TKT507206,2025-12-13,Email,Loans,Account Access,Negative,High,Pending,54.2,2.7
TKT501938,2025-12-13,Chat,Mobile App,Card Issue,Negative,Medium,Pending,33.7,2.7
TKT501696,2025-12-13,Email,Loans,Account Access,Negative,Medium,Escalated,61.9,1.3
TKT508402,2025-12-13,Email,Loans,Refund Delay,Positive,Low,Pending,40.3,3.3
TKT503829,2025-12-13,Email,Mobile App,Refund Delay,Negative,Medium,Pending,53.2,1.8
TKT508906,2025-12-13,Chat,Mobile App,Payment Failed,Neutral,High,Resolved,20.0,2.9
TKT501513,2025-12-13,Phone,Loans,Refund Delay,Neutral,Medium,Resolved,28.8,3.7
TKT500770,2025-12-13,Email,Loans,App Bug,Negative,Low,Pending,49.0,2.7
TKT511447,2025-12-13,Social,Cards,Card Issue,Negative,Medium,Resolved,25.7,3.5
TKT508638,2025-12-13,Phone,Mobile App,App Bug,Negative,High,Resolved,25.6,1.4
TKT500294,2025-12-13,Phone,Mobile App,App Bug,Negative,High,Resolved,28.0,2.7
TKT511915,2025-12-13,Email,Loans,Payment Failed,Negative,Low,Pending,38.7,2.2
TKT503538,2025-12-13,Chat,Cards,Payment Failed,Negative,Critical,Pending,35.6,2.3
TKT507355,2025-12-13,Email,Mobile App,App Bug,Negative,Low,Pending,35.9,2.6
TKT504799,2025-12-13,Social,Mobile App,Account Access,Neutral,Medium,Pending,37.5,4.4
TKT506996,2025-12-13,Phone,Mobile App,Payment Failed,Negative,Medium,Pending,42.5,3.1
TKT510668,2025-12-13,Email,Payments,Account Access,Negative,High,Pending,50.0,2.4
TKT505233,2025-12-13,Chat,Mobile App,Payment Failed,Neutral,Critical,Pending,51.1,4.8
TKT506139,2025-12-13,Social,Mobile App,Account Access,Negative,Medium,Resolved,24.7,2.2
TKT502620,2025-12-13,Chat,Account,App Bug,Positive,Low,Resolved,25.2,4.4
TKT500074,2025-12-13,Chat,Account,Refund Delay,Neutral,High,Pending,37.3,4.2
TKT509415,2025-12-13,Phone,Mobile App,App Bug,Negative,Medium,Resolved,28.6,2.4
TKT504442,2025-12-13,Phone,Cards,Payment Failed,Negative,High,Pending,33.5,2.2
TKT509156,2025-12-14,Phone,Mobile App,Refund Delay,Neutral,High,Resolved,29.4,3.7
TKT502262,2025-12-14,Phone,Account,Refund Delay,Positive,Low,Resolved,26.9,4.2
TKT510617,2025-12-14,Chat,Cards,Account Access,Positive,Medium,Resolved,21.3,2.3
TKT508487,2025-12-14,Email,Mobile App,Payment Failed,Neutral,Critical,Escalated,57.0,2.0
TKT503160,2025-12-14,Phone,Mobile App,App Bug,Negative,High,Resolved,28.5,1.8
TKT505635,2025-12-14,Phone,Account,Payment Failed,Negative,Medium,Resolved,29.4,2.9
TKT501038,2025-12-14,Chat,Account,App Bug,Positive,Low,Resolved,22.1,4.3
TKT502456,2025-12-14,Chat,Account,Refund Delay,Negative,High,Resolved,28.2,2.4
TKT504048,2025-12-14,Email,Account,Payment Failed,Negative,High,Pending,49.6,2.7
TKT509713,2025-12-14,Chat,Payments,Refund Delay,Neutral,Low,Resolved,16.3,4.7
TKT503577,2025-12-14,Chat,Mobile App,App Bug,Negative,Medium,Pending,32.1,2.4
TKT500105,2025-12-14,Email,Payments,Card Issue,Positive,Low,Pending,53.3,3.4
TKT508743,2025-12-14,Phone,Account,Login Issue,Neutral,Low,Pending,48.1,3.4
TKT508409,2025-12-14,Chat,Account,Payment Failed,Neutral,High,Resolved,25.9,4.1
TKT501509,2025-12-14,Email,Payments,Login Issue,Negative,Medium,Pending,35.1,2.8
TKT503821,2025-12-14,Email,Loans,Payment Failed,Neutral,Medium,Pending,43.6,3.3
TKT504017,2025-12-14,Email,Payments,Payment Failed,Neutral,Critical,Escalated,59.8,3.7
TKT507461,2025-12-14,Phone,Payments,App Bug,Neutral,Critical,Pending,40.9,3.9
TKT510190,2025-12-14,Chat,Payments,Login Issue,Negative,High,Resolved,27.7,2.4
TKT506911,2025-12-14,Email,Mobile App,Loan Query,Neutral,Low,Pending,41.6,2.8
TKT500635,2025-12-14,Chat,Mobile App,Payment Failed,Negative,Medium,Pending,33.1,3.3
TKT503437,2025-12-14,Phone,Mobile App,Login Issue,Neutral,High,Pending,35.7,4.7
TKT507239,2025-12-14,Email,Payments,Loan Query,Positive,High,Pending,40.0,3.7
TKT506329,2025-12-14,Email,Account,Loan Query,Negative,High,Pending,50.4,2.8
TKT511424,2025-12-14,Email,Payments,Login Issue,Neutral,Medium,Pending,37.5,4.7
TKT501362,2025-12-15,Phone,Account,Login Issue,Neutral,Medium,Resolved,27.1,3.7
TKT501435,2025-12-15,Email,Mobile App,Refund Delay,Positive,High,Pending,50.3,3.1
TKT508872,2025-12-15,Chat,Account,Payment Failed,Neutral,Medium,Resolved,16.6,3.2
TKT503226,2025-12-15,Chat,Loans,Refund Delay,Neutral,Medium,Resolved,14.6,3.6
TKT510298,2025-12-15,Chat,Mobile App,Account Access,Positive,High,Resolved,24.9,3.5
TKT510986,2025-12-15,Social,Payments,App Bug,Positive,Low,Resolved,24.0,3.6
TKT500153,2025-12-15,Social,Loans,Payment Failed,Neutral,High,Pending,44.8,3.7
TKT503159,2025-12-15,Email,Payments,Login Issue,Positive,Medium,Pending,44.1,4.8
TKT508665,2025-12-15,Chat,Account,Payment Failed,Negative,High,Pending,34.3,3.2
TKT503530,2025-12-15,Social,Account,Login Issue,Negative,Low,Resolved,26.1,2.9
TKT508781,2025-12-15,Chat,Loans,Refund Delay,Neutral,High,Resolved,23.5,3.1
TKT510425,2025-12-15,Phone,Cards,Payment Failed,Neutral,Critical,Pending,42.1,2.9
TKT503238,2025-12-15,Chat,Loans,Payment Failed,Negative,Critical,Resolved,26.5,2.9
TKT511452,2025-12-15,Phone,Payments,Card Issue,Positive,Medium,Resolved,29.1,3.4
TKT502664,2025-12-15,Email,Cards,Loan Query,Positive,Medium,Pending,35.5,3.1
TKT510234,2025-12-15,Social,Mobile App,App Bug,Negative,High,Pending,30.5,2.3
TKT511747,2025-12-15,Email,Mobile App,Login Issue,Negative,Critical,Escalated,57.2,2.5
TKT507584,2025-12-15,Chat,Payments,Login Issue,Neutral,High,Pending,37.9,4.0
TKT507381,2025-12-15,Email,Account,Card Issue,Negative,High,Pending,40.4,2.6
TKT506195,2025-12-15,Email,Mobile App,Refund Delay,Negative,High,Pending,49.0,2.5
TKT507801,2025-12-15,Social,Cards,Loan Query,Positive,Medium,Resolved,26.0,4.0
TKT500272,2025-12-16,Chat,Payments,Loan Query,Negative,High,Escalated,60.8,1.6
TKT509037,2025-12-16,Phone,Account,Refund Delay,Negative,Medium,Resolved,23.4,2.6
TKT503931,2025-12-16,Phone,Cards,Card Issue,Positive,Medium,Pending,41.9,3.2
TKT505165,2025-12-16,Email,Account,Refund Delay,Neutral,High,Escalated,66.2,2.7
TKT509437,2025-12-16,Chat,Cards,Refund Delay,Negative,High,Resolved,22.1,2.8
TKT509757,2025-12-16,Phone,Account,Refund Delay,Negative,Low,Pending,30.4,2.8
TKT503840,2025-12-16,Social,Mobile App,Refund Delay,Positive,High,Pending,30.9,4.0
TKT511013,2025-12-16,Phone,Mobile App,Payment Failed,Neutral,Low,Resolved,23.7,4.5
TKT501597,2025-12-16,Email,Loans,Payment Failed,Negative,High,Escalated,58.3,1.3
TKT501401,2025-12-16,Chat,Payments,Loan Query,Positive,Medium,Resolved,21.2,3.2
TKT511343,2025-12-16,Chat,Payments,Refund Delay,Negative,Low,Resolved,27.5,2.6
TKT506166,2025-12-16,Phone,Mobile App,Payment Failed,Negative,Critical,Pending,44.6,1.9
TKT505955,2025-12-16,Chat,Payments,Account Access,Negative,High,Pending,31.9,2.2
TKT503139,2025-12-16,Phone,Payments,App Bug,Negative,High,Pending,35.5,2.0
TKT502385,2025-12-16,Email,Payments,Refund Delay,Neutral,Medium,Pending,37.6,4.0
TKT508627,2025-12-16,Phone,Loans,Refund Delay,Negative,High,Pending,35.7,3.4
TKT505246,2025-12-16,Email,Account,Payment Failed,Negative,Low,Pending,37.3,2.6
TKT502486,2025-12-16,Chat,Cards,Payment Failed,Negative,High,Pending,32.0,2.9
TKT501711,2025-12-16,Email,Mobile App,Refund Delay,Positive,Medium,Pending,41.2,4.7
TKT511634,2025-12-16,Chat,Mobile App,Payment Failed,Positive,Medium,Pending,37.6,3.7
TKT510793,2025-12-16,Social,Mobile App,Login Issue,Positive,Medium,Pending,30.0,4.6
TKT511731,2025-12-16,Chat,Cards,Account Access,Positive,High,Resolved,25.5,4.1
TKT509065,2025-12-17,Phone,Payments,Card Issue,Negative,Critical,Pending,34.7,2.4
TKT511022,2025-12-17,Social,Mobile App,Login Issue,Positive,Medium,Pending,35.2,5.0
TKT504433,2025-12-17,Chat,Payments,App Bug,Neutral,Medium,Resolved,20.2,3.0
TKT509192,2025-12-17,Social,Payments,Card Issue,Negative,High,Pending,36.7,3.0
TKT500138,2025-12-17,Chat,Mobile App,App Bug,Negative,High,Pending,51.2,3.2
TKT505032,2025-12-17,Chat,Loans,App Bug,Negative,High,Pending,30.4,3.3
TKT507830,2025-12-17,Chat,Mobile App,Login Issue,Negative,High,Resolved,25.2,2.6
TKT507387,2025-12-17,Email,Cards,Payment Failed,Neutral,Medium,Pending,44.2,3.4
TKT505126,2025-12-17,Chat,Cards,Payment Failed,Neutral,Low,Resolved,14.3,3.0
TKT501679,2025-12-17,Email,Mobile App,Loan Query,Neutral,High,Pending,49.7,4.1
TKT511569,2025-12-17,Email,Mobile App,Refund Delay,Positive,Medium,Pending,40.5,3.8
TKT506632,2025-12-17,Chat,Account,Card Issue,Neutral,Medium,Resolved,15.3,4.9
TKT501537,2025-12-17,Chat,Mobile App,Payment Failed,Neutral,Low,Resolved,13.8,4.1
TKT511897,2025-12-18,Email,Loans,Login Issue,Neutral,Medium,Pending,38.0,3.9
TKT511315,2025-12-18,Chat,Payments,Card Issue,Positive,High,Resolved,21.5,3.4
TKT501526,2025-12-18,Email,Mobile App,Login Issue,Positive,High,Pending,42.5,4.0
TKT500121,2025-12-18,Chat,Account,Payment Failed,Positive,Medium,Resolved,23.4,5.0
TKT511618,2025-12-18,Email,Account,Card Issue,Negative,High,Pending,42.1,2.5
TKT504600,2025-12-18,Chat,Payments,Account Access,Neutral,High,Pending,34.8,4.5
TKT506447,2025-12-18,Email,Account,Login Issue,Neutral,High,Pending,40.0,3.2
TKT500049,2025-12-18,Email,Mobile App,Refund Delay,Positive,High,Pending,46.2,3.9
TKT507638,2025-12-18,Chat,Payments,Payment Failed,Negative,Medium,Resolved,16.6,2.2
TKT500734,2025-12-18,Phone,Payments,Login Issue,Neutral,Medium,Resolved,24.7,4.3
TKT504053,2025-12-18,Email,Mobile App,Payment Failed,Negative,Critical,Escalated,70.6,1.4
TKT500627,2025-12-18,Chat,Mobile App,Refund Delay,Neutral,Low,Resolved,20.5,4.5
TKT507415,2025-12-18,Social,Payments,Card Issue,Neutral,Medium,Pending,42.5,3.6
TKT506156,2025-12-18,Social,Cards,Login Issue,Negative,High,Pending,31.9,2.1
TKT505201,2025-12-18,Phone,Mobile App,Payment Failed,Negative,High,Pending,38.1,3.3
TKT502593,2025-12-18,Phone,Payments,Payment Failed,Negative,Critical,Pending,41.2,3.1
TKT503357,2025-12-18,Email,Mobile App,Login Issue,Neutral,Low,Pending,35.7,3.3
TKT509486,2025-12-18,Phone,Cards,Refund Delay,Positive,Low,Pending,30.7,3.6
TKT503427,2025-12-18,Phone,Mobile App,Loan Query,Positive,Medium,Resolved,22.3,3.9
TKT500880,2025-12-19,Chat,Mobile App,Payment Failed,Negative,Medium,Pending,51.6,2.2
TKT508610,2025-12-19,Social,Payments,App Bug,Negative,Low,Resolved,26.3,3.9
TKT510042,2025-12-19,Chat,Account,Loan Query,Negative,High,Resolved,24.7,2.4
TKT505011,2025-12-19,Phone,Mobile App,Card Issue,Positive,Low,Pending,36.3,4.1
TKT506010,2025-12-19,Phone,Cards,Payment Failed,Negative,Critical,Pending,35.8,2.1
TKT503755,2025-12-19,Email,Mobile App,Login Issue,Negative,Medium,Pending,34.8,2.6
TKT511548,2025-12-19,Phone,Payments,Refund Delay,Positive,Low,Pending,32.1,2.7
TKT503862,2025-12-19,Phone,Mobile App,App Bug,Neutral,Medium,Resolved,28.2,3.3
TKT501568,2025-12-19,Social,Cards,Refund Delay,Positive,Medium,Resolved,23.1,2.7
TKT507680,2025-12-19,Chat,Payments,Loan Query,Positive,High,Resolved,27.3,3.5
TKT505909,2025-12-19,Phone,Loans,Loan Query,Positive,Medium,Escalated,64.0,2.5
TKT506341,2025-12-19,Email,Payments,Refund Delay,Negative,Medium,Pending,35.6,2.8
TKT510699,2025-12-19,Phone,Account,Refund Delay,Negative,High,Pending,38.5,2.0
TKT504339,2025-12-19,Chat,Payments,Payment Failed,Negative,Medium,Resolved,14.5,2.2
TKT502082,2025-12-19,Phone,Mobile App,Card Issue,Negative,High,Pending,35.2,2.8
TKT511524,2025-12-19,Chat,Mobile App,Payment Failed,Negative,Critical,Pending,36.2,2.5
TKT503729,2025-12-19,Phone,Payments,Payment Failed,Positive,Critical,Pending,35.7,3.7
TKT505347,2025-12-19,Chat,Mobile App,Refund Delay,Negative,Low,Resolved,21.1,1.7
TKT508701,2025-12-19,Chat,Mobile App,Payment Failed,Positive,High,Resolved,26.5,2.8
TKT502449,2025-12-19,Phone,Payments,Card Issue,Positive,High,Pending,52.2,4.1
TKT503451,2025-12-20,Email,Loans,Refund Delay,Negative,Low,Pending,38.0,2.6
TKT510219,2025-12-20,Email,Payments,Login Issue,Neutral,High,Pending,44.7,3.9
TKT507631,2025-12-20,Email,Mobile App,Refund Delay,Positive,High,Pending,44.4,4.0
TKT500625,2025-12-20,Chat,Cards,Loan Query,Positive,Medium,Resolved,17.6,3.2
TKT506752,2025-12-20,Chat,Payments,Payment Failed,Positive,Medium,Resolved,27.8,3.3
TKT507920,2025-12-20,Email,Payments,Payment Failed,Neutral,Low,Pending,42.7,3.4
TKT507505,2025-12-20,Chat,Loans,Login Issue,Neutral,Medium,Resolved,19.6,2.9
TKT505637,2025-12-20,Chat,Payments,Payment Failed,Negative,Critical,Pending,35.7,3.3
TKT505738,2025-12-20,Email,Mobile App,Payment Failed,Positive,Medium,Pending,36.6,2.8
TKT509627,2025-12-20,Chat,Mobile App,Refund Delay,Negative,Low,Resolved,25.3,3.0
TKT510690,2025-12-20,Email,Mobile App,Login Issue,Negative,High,Pending,41.8,2.6
TKT503554,2025-12-20,Phone,Account,Card Issue,Neutral,Low,Resolved,26.8,3.4
TKT506419,2025-12-20,Email,Loans,App Bug,Positive,Low,Pending,37.0,3.6
TKT508037,2025-12-20,Chat,Payments,Login Issue,Neutral,Low,Pending,34.2,3.8
TKT504702,2025-12-20,Phone,Loans,App Bug,Negative,High,Resolved,29.1,2.8
TKT503585,2025-12-20,Phone,Payments,Account Access,Neutral,Medium,Pending,34.6,3.4
TKT507108,2025-12-20,Chat,Payments,Account Access,Positive,High,Pending,40.2,2.6
TKT509797,2025-12-20,Email,Cards,Payment Failed,Negative,Low,Pending,40.9,3.1
TKT505116,2025-12-20,Social,Payments,App Bug,Negative,Medium,Pending,34.7,2.1
TKT505466,2025-12-20,Chat,Loans,Payment Failed,Negative,High,Pending,41.6,1.9
TKT511500,2025-12-20,Email,Mobile App,Refund Delay,Negative,High,Pending,45.2,2.2
TKT507890,2025-12-20,Chat,Account,Card Issue,Positive,Low,Resolved,28.1,4.1
TKT502069,2025-12-20,Chat,Loans,Loan Query,Negative,High,Resolved,27.9,2.1
TKT510084,2025-12-21,Phone,Mobile App,Refund Delay,Positive,High,Pending,36.4,4.8
TKT502618,2025-12-21,Chat,Payments,Account Access,Negative,Low,Resolved,21.1,2.2
TKT505563,2025-12-21,Phone,Account,Payment Failed,Negative,Low,Pending,49.8,3.1
TKT502587,2025-12-21,Social,Mobile App,Loan Query,Neutral,Medium,Pending,30.4,3.0
TKT507082,2025-12-21,Social,Payments,App Bug,Positive,Medium,Resolved,24.1,3.9
TKT508053,2025-12-21,Social,Cards,Payment Failed,Positive,Low,Resolved,24.0,3.7
TKT508536,2025-12-21,Email,Mobile App,Loan Query,Negative,Low,Pending,38.5,2.2
TKT509358,2025-12-21,Email,Cards,Login Issue,Negative,High,Pending,39.5,2.3
TKT500088,2025-12-21,Email,Loans,App Bug,Positive,Medium,Pending,37.1,4.2
TKT504608,2025-12-21,Phone,Mobile App,Card Issue,Neutral,Low,Pending,30.9,2.8
TKT507027,2025-12-21,Email,Payments,App Bug,Negative,High,Pending,44.9,2.7
TKT501070,2025-12-21,Email,Mobile App,App Bug,Negative,Medium,Pending,30.9,3.1
TKT511750,2025-12-21,Chat,Loans,App Bug,Neutral,High,Pending,34.3,3.4
TKT503987,2025-12-21,Chat,Cards,Login Issue,Negative,Medium,Resolved,17.9,3.1
TKT508269,2025-12-21,Email,Payments,Login Issue,Neutral,Low,Pending,52.0,3.2
TKT501237,2025-12-21,Social,Account,Payment Failed,Positive,Medium,Resolved,23.0,4.2
TKT500422,2025-12-21,Chat,Account,Card Issue,Neutral,Critical,Pending,30.1,2.9
TKT501725,2025-12-21,Social,Payments,Payment Failed,Positive,Low,Pending,35.5,4.2
TKT500950,2025-12-21,Chat,Mobile App,Loan Query,Negative,High,Resolved,23.9,2.6
TKT501765,2025-12-21,Email,Mobile App,Payment Failed,Negative,High,Pending,37.4,3.4
TKT502032,2025-12-21,Chat,Account,Login Issue,Negative,Critical,Pending,33.2,1.9
